objectID,title,culture,period,accessionYear,primaryImageSmall,dimensions
43402,Vitrine Containing Twenty-Five Ornaments,China,Qing dynasty,1950,https://images.metmuseum.org/CRDImages/as/web-large/150544.jpg,"a. Bird pendant: H. 2 in. (5.1 cm); W. 1 3/4 in. (4.4 cm)
b. Standing man: H. 2 in. (5.1 cm)
c. Standing man: H. 1 3/8 in. (3.5 cm)
d. Flower and leaf: H. 1 in. (2.5 cm); L. 1 1/8 in. (2.9 cm)
e. Floral buncH. H. 1 1/8 in. (2.9 cm); Diam. 1 1/2 in. (3.8 cm)
f. Vase with coral spray: H. 1 7/8 in. (4.8 cm), (vase)
g. Tree and bird: H. 3 5/8 in. (9.2 cm)
h. 2 small animals: H. 1 3/8 in. (3.5 cm); L. 2 1/4 in. (5.7 cm)
i. Leaf with lotus of amethyst quartz: H. 1 1/4 in. (3.2 cm)
j. Vase with coral spray:H. 4 3/4 in. (12.1 cm) overall
k. ?: H. 1 in. (2.5 cm); L. 3 13/16 in. (9.7 cm)
l. Plaque and grapes: H. 2 1/4 in. (5.7 cm); W. 1 1/2 in. (3.8 cm)
m. Gourd and leaves: H. 1 3/4 in. (4.4 cm); W. 2 in. (5.1 cm)
n. Bowl with leaves:H. 1 in. (2.5 cm); L. 2 3/4 in. (7 cm)
o. Horse? and rider: H. 1 5/8 in. (4.1 cm); W. 1 3/4 in. (4.4 cm)
p. Standing man: H. 2 5/8 in. (6.7 cm)
q. Pendant: L. 3 1/2 in. (8.9 cm)
r. Landscape plaque: H. 1 7/8 in. (4.8 cm); W. 2 3/8 in. (6 cm)
s. 2 animals: H. 1 1/4 in. (3.2 cm); W. 2 in. (5.1 cm)
t. Monkey on gourd: H. 2 in. (5.1 cm)
u. Dog: H. 7/8 in. (2.2 cm); L. 2 in. (5.1 cm)
v. Cat and kitten: H. 3/4 in. (1.9 cm); W. 2 1/4 in. (5.7 cm)
w. 2 figures: H. 1 11/16 in. (4.3 cm); W. 1 3/4 in. (4.4 cm)
x. Seated figure:H. 1 1/4 in. (3.2 cm); W. 1 in. (2.5 cm)
y. Bird: H. 1 3/8 in. (3.5 cm); L. 2 3/8 in. (6 cm)
z. Cabinet: H. 43 3/4 in. (111.1 cm); W. 22 in. (55.9 cm)"
39556,Joint Landscape,China,Ming dynasty,1990,https://images.metmuseum.org/CRDImages/as/web-large/DP235702_CRD.jpg,"Image: 14 1/2 in. × 56 ft. 8 13/16 in. (36.8 × 1729.3 cm)
Overall with mounting: H. 16 in. (40.6 cm)"
49030,Mountain Landscape,China,Qing dynasty,1985,https://images.metmuseum.org/CRDImages/as/web-large/1985_214_149_238604.jpg,46 1/8 x 21 5/8 in. (117.2 x 54.9 cm)
45681,Misty Landscape,China,Ming dynasty,1947,https://images.metmuseum.org/CRDImages/as/web-large/DP153554.jpg,Image: 8 7/8 x 8 1/16 in. (22.5 x 20.5 cm)
712209,Unfolding Landscape,China,unknown,2016,,61 5/8 in. × 8 ft. 8 1/2 in. × 1 3/4 in. (156.5 × 265.4 × 4.4 cm)
73088,Landscape Sketches,China,unknown,2005,,Overall (each): 12 1/8 x 19 1/8 in. (30.8 x 48.6 cm)
49145,Landscape album,China,Qing dynasty,1989,https://images.metmuseum.org/CRDImages/as/web-large/DP160560.jpg,Image (each): 7 3/8 x 9 1/8 in. (18.7 x 23.2 cm)
40453,Mountain Landscape,China,unknown,1913,https://images.metmuseum.org/CRDImages/as/web-large/13_100_120.jpg,8 3/4 x 9 1/4 in. (22.2 x 23.5 cm)
73236,River Landscape,China,unknown,2005,,Overall (c): 22 1/16 x 14 3/8 in. (56 x 36.5 cm)
36000,River Landscape,China,Qing dynasty,1913,https://images.metmuseum.org/CRDImages/as/web-large/DP153851.jpg,6 3/8 x 19 3/4 in. (16.2 x 50.2 cm)
51644,Miniature Landscape,China,unknown,1947,https://images.metmuseum.org/CRDImages/as/web-large/DP202525_CRD.jpg,"Image (a): 3 5/8 × 46 in. (9.2 × 116.8 cm)
Image (b): 3 7/8 × 35 in. (9.8 × 88.9 cm)"
36064,Winter Landscape,China,Song dynasty,1947,https://images.metmuseum.org/CRDImages/as/web-large/47_18_136_O2_sf.jpg,"Image: 9 1/2 × 9 3/4 in. (24.1 × 24.8 cm)
Mat: 17 15/16 in. × 18 in. (45.6 × 45.7 cm)"
51667,Mountain Landscape,China,unknown,1947,https://images.metmuseum.org/CRDImages/as/web-large/DP202476_CRD.jpg,13 1/4 x 110 3/16 in. (33.7 x 279.9 cm)
51674,Mountain Landscape,China,unknown,1947,https://images.metmuseum.org/CRDImages/as/web-large/47_18_56_O1_sf.jpg,63 1/8 x 19 15/16 in. (160.3 x 50.6 cm)
51735,Rainy Landscape,China,Ming dynasty,1947,https://images.metmuseum.org/CRDImages/as/web-large/DP153561.jpg,8 3/4 x 10 1/8 in. (22.2 x 25.7 cm)
51691,Snow Landscape,China,Ming dynasty,1947,https://images.metmuseum.org/CRDImages/as/web-large/DP154427.jpg,10 x 13 1/4 in. (25.4 x 33.7 cm)
36399,Broken-ink Landscape,China,unknown,1986,,7 1/8 x 20 1/2 in. (18.1 x 52.1 cm)
51675,Misty Landscape,China,Ming dynasty,1947,https://images.metmuseum.org/CRDImages/as/web-large/LC-47_18_57-004.jpg,"45 1/4 × 20 1/2 in. (114.9 × 52.1 cm)
Overall with mounting: 8 ft. 4 3/8 in. × 28 5/8 in. (255 × 72.7 cm)
Overall with knobs: 8 ft. 4 3/8 in. × 30 in. (255 × 76.2 cm)"
45774,Winter Landscape,China,Ming dynasty,1913,https://images.metmuseum.org/CRDImages/as/web-large/DP153573.jpg,7 1/4 x 20 1/8 in. (18.4 x 51.1 cm)
49805,"""Splashed-color"" landscape",China,unknown,1986,,"Image: 23 3/4 x 37 3/4 in. (60.3 x 95.9 cm)
Overall with knobs: 67 3/4 x 47 1/8 in. (172.1 x 119.7 cm)"
45032,River Landscape,China,Ming dynasty,1989,https://images.metmuseum.org/CRDImages/as/web-large/DP205466_CRD.jpg,Image: 11 7/8 x 36 1/2 in. (30.2 x 92.7 cm)
51417,Autumn Landscape,China,unknown,1913,https://images.metmuseum.org/CRDImages/as/web-large/DP216518_CRD.jpg,15 3/4 in. × 19 ft. 9 1/2 in. (40 × 603.3 cm)
36072,Dream Landscape,China,Qing dynasty,1955,https://images.metmuseum.org/CRDImages/as/web-large/DP204840_CRD.jpg,9 1/8 x 69 3/4 in. (23.2 x 177.2 cm)
36386,Sichuan Landscape,China,unknown,1986,,11 1/4 x 16 in. (28.6 x 40.6 cm)
49131,Landscapes Painted for Yuweng,China,Qing dynasty,1989,https://images.metmuseum.org/CRDImages/as/web-large/DP160552.jpg,6 x 7 7/16 in. (15.2 x 18.9 cm)
719421,Landscape No. 398,China,unknown,2016,,Image: 23 1/2 × 33 1/4 in. (59.7 × 84.5 cm)
39548,Rocky Landscape with Pines,China,Yuan dynasty,2008,https://images.metmuseum.org/CRDImages/as/web-large/DP249730.jpg,"Image: 35 3/4 × 16 3/4 in. (90.8 × 42.5 cm)
Overall with mounting: 76 5/8 × 22 3/4 in. (194.6 × 57.8 cm)
Overall with knobs: 76 5/8 × 26 1/8 in. (194.6 × 66.4 cm)"
39558,Scholar-recluse in blue-green landscape,China,Ming dynasty,1972,https://images.metmuseum.org/CRDImages/as/web-large/DT371470.jpg,"Image: 92 3/4 x 30 5/8 in. (235.6 x 77.8 cm)
Overall with mounting: 126 5/8 x 34 5/8 in. (321.6 x 87.9 cm)
Overall with rollers: 126 5/8 x 37 5/8 in. (321.6 x 95.6 cm)"
40091,Early spring landscape,China,Southern Song,1986,https://images.metmuseum.org/CRDImages/as/web-large/DP-19460-001.jpg,9 3/4 x 10 1/4 in. (24.8 x 26 cm)
53717,Fan with Landscape,China,Qing dynasty,1962,https://images.metmuseum.org/CRDImages/as/web-large/DP14288.jpg,H. 16 1/4 in. (41.3 cm); Diam. 10 1/2 in. (26.7 cm); D. 1/2 in. (1.3 cm)
62743,Landscape for Zhanting,China,Qing dynasty,2011,https://images.metmuseum.org/CRDImages/as/web-large/DP-13883-002.jpg,"Image: 37 1/2 × 18 1/2 in. (95.3 × 47 cm)
Overall with mounting: 92 5/8 × 25 1/4 in. (235.3 × 64.1 cm)
Overall with knobs: 92 5/8 × 29 in. (235.3 × 73.7 cm)"
49185,Landscape after Wu Zhen,China,Qing dynasty,1989,https://images.metmuseum.org/CRDImages/as/web-large/DP147212.jpg,"Image: 42 3/4 x 20 1/4 in. (108.6 x 51.4 cm)
Overall with mounting: 84 x 27 1/2 in. (213.4 x 69.9 cm)
Overall with knobs: 84 x 31 3/4 in. (213.4 x 80.6 cm)"
52933,Vase with landscape,China,Qing dynasty,1921,https://images.metmuseum.org/CRDImages/as/web-large/49197.jpg,H. 17 1/2 in. (44.5 cm); W. 8 in. (20.3 cm)
35989,Landscape with figure,China,Ming dynasty,1913,https://images.metmuseum.org/CRDImages/as/web-large/DP153844.jpg,7 3/8 × 21 3/4 in. (18.7 × 55.2 cm)
40418,Landscape with Palace,China,Qing dynasty,1912,https://images.metmuseum.org/CRDImages/as/web-large/12301.jpg,"Image: 66 3/4 × 40 7/8 in. (169.5 × 103.8 cm)
Overall with mounting: 8 ft. 11 1/4 in. × 46 3/4 in. (272.4 × 118.7 cm)
Overall with knobs: 8 ft. 11 1/4 in. × 48 3/4 in. (272.4 × 123.8 cm)"
51689,Landscape with Birds,China,Ming dynasty,1947,https://images.metmuseum.org/CRDImages/as/web-large/DP154425.jpg,10 3/8 x 10 3/8 in. (26.4 x 26.4 cm)
46869,Vase with landscape,China,Qing dynasty,1879,https://images.metmuseum.org/CRDImages/as/web-large/79_2_1197_O1_sf.jpg,H. 8 1/2 in. (21.6 cm)
47798,Vase with landscape,China,Qing dynasty,1929,https://images.metmuseum.org/CRDImages/as/web-large/78426.jpg,H. 7 3/8 in. (18.7 cm)
51711,Landscape with goats,China,Qing dynasty,1947,https://images.metmuseum.org/CRDImages/as/web-large/DP202676_CRD.jpg,12 x 93 7/8 in. (30.5 x 238.4 cm)
51485,Mythical landscape with immortals,China,Qing dynasty,1913,https://images.metmuseum.org/CRDImages/as/web-large/DP-13261-001.jpg,Overall (a): 17 3/4 x 65 in. (45.1 x 165.1 cm)
36055,Landscape with great pine,China,Song dynasty,1947,https://images.metmuseum.org/CRDImages/as/web-large/DP153508.jpg,9 15/16 x 10 1/4 in. (25.2 x 26 cm)
719422,Landscape No. 882,China,unknown,2016,,Image: 38 × 25 in. (96.5 × 63.5 cm)
45807,Landscape with Figure,China,Ming dynasty,1913,https://images.metmuseum.org/CRDImages/as/web-large/DP153579.jpg,7 x 19 3/4 in. (17.8 x 50.2 cm)
51683,Landscape with Rapids,China,unknown,1947,https://images.metmuseum.org/CRDImages/as/web-large/DP153543.jpg,9 3/4 x 8 3/4 in. (24.8 x 22.2 cm)
51664,Landscape with Temple,China,Ming dynasty,1947,https://images.metmuseum.org/CRDImages/as/web-large/DP154422.jpg,8 x 8 3/16 in. (20.3 x 20.8 cm)
35984,Dwelling in Landscape,China,Ming dynasty,1913,https://images.metmuseum.org/CRDImages/as/web-large/DP153841.jpg,6 1/4 x 18 1/4 in. (15.9 x 46.4 cm)
36054,Landscape with Birds,China,Ming dynasty,1947,https://images.metmuseum.org/CRDImages/as/web-large/47_18_55.jpg,60 5/8 x 34 3/5 in. (154.0 x 87.9 cm)
51586,Landscape of Qin Palaces,China,unknown,1938,https://images.metmuseum.org/CRDImages/as/web-large/DP200722_CRD.jpg,11 5/8 x 95 1/2 in. (29.5 x 242.6 cm)
48286,Vase with landscape,China,Qing dynasty,1929,https://images.metmuseum.org/CRDImages/as/web-large/78422.jpg,H. 7 7/8 in. (20 cm)
47620,Vase with landscape,China,Qing dynasty,1914,https://images.metmuseum.org/CRDImages/as/web-large/20636.jpg,H. 10 in. (25.4 cm)
46125,Vase with landscape,China,Qing dynasty,1914,https://images.metmuseum.org/CRDImages/as/web-large/20714.jpg,H. 15 1/2 in. (39.4 cm)
46676,Vase with landscape,China,Qing dynasty,1879,https://images.metmuseum.org/CRDImages/as/web-large/79_2_1026_O1_sf.jpg,H. 10 in. (25.4 cm)
35998,Landscape After Wen Zhengming,China,Ming dynasty,1913,https://images.metmuseum.org/CRDImages/as/web-large/DP153870.jpg,6 1/2 × 18 3/4 in. (16.5 × 47.6 cm)
36101,Landscape with Figures,China,Qing dynasty,1972,https://images.metmuseum.org/CRDImages/as/web-large/1972_278_7_O.JPG,"Image: 47 x 21 1/2 in. (119.4 x 54.6 cm)
Overall with mounting: 92 1/8 x 28 1/8 in. (234 x 71.4 cm)
Overall with knobs: 92 1/8 x 31 7/8 in. (234 x 81 cm)"
49106,Landscape after Huang Gongwang,China,Qing dynasty,1989,https://images.metmuseum.org/CRDImages/as/web-large/DP153886.jpg,6 3/16 x 19 1/2 in. (15.7 x 49.5 cm)
58953,Landscape No. 880126,China,unknown,2000,,"Image: 37 3/8 x 25 3/8 in. (94.9 x 64.5 cm)
Overall with mounting: 86 1/4 x 32 1/2 in. (219.1 x 82.6 cm)
Overall with knobs: 86 1/4 x 35 1/2 in. (219.1 x 90.2 cm)"
36027,Landscape After Wang Meng,China,Qing dynasty,1913,https://images.metmuseum.org/CRDImages/as/web-large/13_220_123_O1_sf.jpg,49 x 15 31/32 in. (124.5 x 40.6 cm)
35971,Landscape after Li Cheng,China,Qing dynasty,1913,https://images.metmuseum.org/CRDImages/as/web-large/13_100_25_O.jpg,14 1/2 x 11 1/8 in. (36.8 x 28.3 cm)
51662,River Landscape with Boatmen,China,Ming dynasty,1947,https://images.metmuseum.org/CRDImages/as/web-large/DP153559.jpg,9 1/8 x 9 1/2 in. (23.2 x 24.1 cm)
50168,Winter landscape with fisherman,China,Ming dynasty,2000,https://images.metmuseum.org/CRDImages/as/web-large/DP-21612-002.jpg,"Image: 56 x 12 5/8 in. (142.2 x 32.1 cm)
Overall with mounting: 83 1/2 x 19 1/8 in. (212.1 x 48.6 cm)
Overall with knobs: 83 1/2 x 22 1/2 in. (212.1 x 57.2 cm)"
35994,Landscape with fisherman,China,Ming dynasty,1913,https://images.metmuseum.org/CRDImages/as/web-large/DP153848.jpg,6 1/2 x 19 1/2 in. (16.5 x 49.5 cm)
70522,Panel with Landscape,China,Qing dynasty,1972,https://images.metmuseum.org/CRDImages/as/web-large/DP335257.jpg,Overall: 23 3/8 x 25 3/16 in. (59.4 x 64 cm)
70521,Panel with Landscape,China,Qing dynasty,1972,https://images.metmuseum.org/CRDImages/as/web-large/DP335252.jpg,Overall: 23 3/8 x 35 3/16 in. (59.4 x 89.4 cm)
49171,Landscape with solitary figure,China,Qing dynasty,1989,https://images.metmuseum.org/CRDImages/as/web-large/DP153922.jpg,8 1/2 x 11 1/4 in. (21.6 x 28.6 cm)
36211,Landscape and Figure,China,unknown,1986,,7 5/16 x 20 3/4 in. (18.6 x 52.7 cm)
51480,A Large Landscape,China,unknown,1913,https://images.metmuseum.org/CRDImages/as/web-large/13_220_27_d1.jpg,"Image: 122 1/2 x 41 1/4 in. (311.2 x 104.8 cm)
Overall with mounting: 166 1/2 x 49 in. (422.9 x 124.5 cm)
Overall with knobs: 166 1/2 x 53 1/2 in. (422.9 x 135.9 cm)"
51582,Horse and Landscape,China,Qing dynasty,1930,https://images.metmuseum.org/CRDImages/as/web-large/DP154416.jpg,12 3/4 x 11 1/4 in. (32.4 x 28.6 cm)
52096,Landscape after Guo Xi,China,unknown,2017,,"Image: 35 7/8 × 19 7/8 in. (91.1 × 50.5 cm)
Overall with mounting: 87 3/8 × 20 5/8 in. (221.9 × 52.4 cm)"
40216,Lozenge-shaped dish with garden scene,China,Ming dynasty,2015,https://images.metmuseum.org/CRDImages/as/web-large/DP704221.jpg,H. 7/8 in. (2.2 cm); W. 5 3/8 in. (13.7 cm); L. 7 7/8 in. (20 cm)
40505,Medallion with return from a spring outing,China,Ming dynasty,1993,https://images.metmuseum.org/CRDImages/as/web-large/DT7032.jpg,H. 1 1/4 in. (3.2 cm); Diam. 3 1/4 in. (8.3 cm)
36042,Dragon and Landscape,China,Yuan dynasty,1929,https://images.metmuseum.org/CRDImages/as/web-large/DP200858_CRD.jpg,Image: 17 5/8 x 75 1/8 in. (44.8 x 190.8 cm)
73042,Landscape Sketches of Mount Luofu,China,unknown,2005,,Overall: 10 9/16 x 15 3/16 in. (26.9 x 38.5 cm)
48914,Daoist Immortals in a Landscape,China,Ming dynasty,1983,https://images.metmuseum.org/CRDImages/as/web-large/DP204637_CRD.jpg,"Image: 11 x 150 1/4 in. (27.9 x 381.6 cm)
Overall with mounting: 13 1/16 x 384 1/4 in. (33.2 x 976 cm)"
62046,Mountain with landscape scene,China,Qing dynasty,1965,https://images.metmuseum.org/CRDImages/as/web-large/DP-13772-001.jpg,H. 4 3/4 in. (12.1 cm); W. 6 1/4 in. (15.9 cm)
42279,Vase with landscape scenes,China,Qing dynasty,1961,https://images.metmuseum.org/CRDImages/as/web-large/61_200_32_O1_sf.jpg,H. 18 1/2 in. (47 cm) without stand
42354,Vase with landscape scenes,China,Qing dynasty,1924,https://images.metmuseum.org/CRDImages/as/web-large/24_80_165_S2.jpg,H. 17 1/8 in. (43.5 cm)
51607,Landscape with Man Crossing Bridge,China,Ming dynasty,1942,https://images.metmuseum.org/CRDImages/as/web-large/DP154507.jpg,5 x 6 3/4 in. (12.7 x 17.1 cm)
72639,Figure in a Landscape,China,unknown,2004,https://images.metmuseum.org/CRDImages/as/web-large/2004_563_28_image.jpg,"Image: 36 7/8 x 9 in. (93.7 x 22.9 cm)
Overall with mounting: 87 1/8 x 16 1/4 in. (221.3 x 41.3 cm)
Overall with knobs: 87 1/8 x 20 1/16 in. (221.3 x 51 cm)"
51602,Landscape with Man on Horseback,China,Ming dynasty,1942,https://images.metmuseum.org/CRDImages/as/web-large/DP154471.jpg,5 x 6 3/4 in. (12.7 x 17.1 cm)
53594,Eight Landscape Scenes and Calligraphy,China,Qing dynasty,1955,https://images.metmuseum.org/CRDImages/as/web-large/DP159732.jpg,13 3/4 x 9 5/8 in. (34.9 x 24.4 cm)
48843,Desk screen with landscape,China,Qing dynasty,1879,https://images.metmuseum.org/CRDImages/as/web-large/28643.jpg,H. 5 3/4 in. (14.6 cm); W. 4 3/16 in (10.6 cm) (sight)
41765,Snuff Bottle with Landscape,China,Qing dynasty,1971,https://images.metmuseum.org/CRDImages/as/web-large/DP294631.jpg,H. 2 7/8 in. (7.3 cm)
41571,Snuff bottle with landscape,China,Qing dynasty,1921,https://images.metmuseum.org/CRDImages/as/web-large/DP321887.jpg,H. 2 1/8 in. (5.4 cm); H. incl. stand 2 5/8 in. (6.7 cm); W. 1 1/8 in. (2.9 cm); D. 1 in. (25 cm)
36053,Landscape with Pavilions and Cranes,China,Yuan-Ming,1947,https://images.metmuseum.org/CRDImages/as/web-large/DP153529.jpg,9 3/4 x 10 in. (24.8 x 25.4 cm)
51490,Landscape after Ni Zan (1306–1374),China,unknown,1913,https://images.metmuseum.org/CRDImages/as/web-large/13_220_93.jpg,33 7/8 x 12 7/8 in. (86.0 x 32.7 cm)
48950,Landscapes after old masters,China,Ming dynasty,1986,https://images.metmuseum.org/CRDImages/as/web-large/DT8375.jpg,Image (each): 9 5/8 x 6 5/16 in. (24.4 x 16 cm)
36135,Landscape dedicated to Xiang Yuanbian,China,Ming dynasty,1981,https://images.metmuseum.org/CRDImages/as/web-large/DT9400.jpg,"Image: 46 1/4 x 15 11/16 in. (117.5 x 39.8 cm)
Overall with mounting: 90 3/4 x 23 3/8 in. (230.5 x 59.4 cm)
Overall with knobs: 90 3/4 x 26 in. (230.5 x 66 cm)"
51528,River Landscape with Thirteen Inscriptions,China,unknown,1918,https://images.metmuseum.org/CRDImages/as/web-large/DP200446_CRD.jpg,11 x 57 1/2 in. (27.9 x 146.1 cm)
41483,Landscapes and trees,China,Qing dynasty,1979,https://images.metmuseum.org/CRDImages/as/web-large/DP154033.jpg,Image (each leaf): 6 1/4 x 7 1/2 in. (15.9 x 19.1 cm)
44759,"Landscapes, Figures, and Flowers",China,Ming dynasty,1985,https://images.metmuseum.org/CRDImages/as/web-large/1985_121_A_sf.jpg,"Image: 8 3/4 × 3 5/8 in. (22.2 × 9.2 cm)
Inscription: 8 3/4 × 3 5/8 in. (22.2 × 9.2 cm)"
839217,Wrist rest decorated with landscape,China,unknown,2020,,H. 12 3/4 in. (32.4 cm); W. 3 1/4 in. (8.3 cm); D. 1 in. (2.5 cm)
51773,Horses in Landscape with Attendant,China,Yuan dynasty,1951,https://images.metmuseum.org/CRDImages/as/web-large/51_150_2_O1_sf.jpg,10 1/4 x 11 3/4 in. (26 x 29.8 cm)
44217,Mountain landscape,China,unknown,1939,,H. 7 7/8 in. (20 cm); W. 14 1/2 in. (36.8 cm)
44209,Scholars in a landscape,China,Qing dynasty,1965,https://images.metmuseum.org/CRDImages/as/web-large/183499.jpg,H. 6 3/8 in. (16.2 cm); H. (with stand) 8 1/16 in. (20.3 cm); W. 6 1/2 in. (16.5 cm)
51730,Landscape in the Tang Manner,China,Yuan dynasty,1947,https://images.metmuseum.org/CRDImages/as/web-large/141901.jpg,19 1/2 x 13 3/4 in. (49.5 x 34.9 cm)
46760,Covered jar with landscape,China,unknown,1950,https://images.metmuseum.org/CRDImages/as/web-large/50_145_257ab_O1_sf.jpg,H. 4 in. (10.2 cm)
41194,Landscape after a poem by Wang Wei,China,Yuan dynasty,1985,https://images.metmuseum.org/CRDImages/as/web-large/DP154120.jpg,"Image: 50 3/4 x 27 1/16 in. (128.9 x 68.7 cm)
Overall with mounting: 8 ft. 8 1/8 in. x 33 3/4 in. (264.5 x 85.7 cm)
Overall with knobs: 8 ft. 8 1/8 in. x 37 in. (264.5 x 94 cm)"
72953,Landscape in the Style of Liang Kai,China,unknown,2005,,Image: 35 9/16 x 19 5/16 in. (90.3 x 49.1 cm)
49230,Landscape in the Style of Guo Xi,China,Qing dynasty,1913,https://images.metmuseum.org/CRDImages/as/web-large/13_220_122.jpg,"32 3/4 × 41 1/4 in. (83.2 × 104.8 cm)
Overall with mounting: 78 1/8 × 43 1/2 in. (198.4 × 110.5 cm)
Overall with knobs: 78 1/8 × 47 in. (198.4 × 119.4 cm)"
49183,Landscape Painted on the Double Ninth Festival,China,Qing dynasty,1981,https://images.metmuseum.org/CRDImages/as/web-large/DP279492.jpg,"Image: 28 3/16 x 16 5/8 in. (71.6 x 42.2 cm)
Overall with mounting: 86 1/8 x 23 in. (218.8 x 58.4 cm)
Overall with knobs: 86 1/8 x 26 3/4 in. (218.8 x 67.9 cm)"
35977,Landscape in the manner of Dong Yuan,China,unknown,1913,https://images.metmuseum.org/CRDImages/as/web-large/DP153840.jpg,6 1/2 x 20 in. (16.5 x 50.8 cm)
36289,Landscape Done in Wang Meng Style,China,unknown,1986,,7 1/6 x 29 in. (18.2 x 73.7 cm)
51608,Landscape with Ox Carts on a Road,China,Ming dynasty,1942,https://images.metmuseum.org/CRDImages/as/web-large/DP154477.jpg,5 x 6 3/4 in. (12.7 x 17.1 cm)
75639,"Flower, Plant and Landscape Sketches from Life",China,unknown,2005,,"Overall (sketchbook closed): 9 3/16 x 13 x 3/4 in. (23.3 x 33 x 1.9 cm)
Page (each): 8 11/16 x 12 7/8 in. (22.1 x 32.7 cm)"
75638,"Flower, Plant and Landscape Sketches from Life",China,unknown,2005,,"Overall (sketchbook closed): 9 3/16 x 13 x 3/4 in. (23.3 x 33 x 1.9 cm)
Page (each): 8 11/16 x 12 7/8 in. (22.1 x 32.7 cm)"
75620,"Flower, Plant and Landscape Sketches from Life",China,unknown,2005,,"Overall (sketchbook closed): 9 3/16 x 13 x 3/4 in. (23.3 x 33 x 1.9 cm)
Page (each): 8 11/16 x 12 7/8 in. (22.1 x 32.7 cm)"
75683,"Flower, Plant and Landscape Sketches from Life",China,unknown,2005,,"Overall (sketchbook closed): 9 3/16 x 13 x 3/4 in. (23.3 x 33 x 1.9 cm)
Page (each): 8 11/16 x 12 7/8 in. (22.1 x 32.7 cm)"
49364,Covered jar with landscape scenes,China,Qing dynasty,1914,https://images.metmuseum.org/CRDImages/as/web-large/23512.jpg,H. 24 in. (61.2 cm)
53577,Landscape Painting of Figure in Woodland Setting,China,Qing dynasty,1946,https://images.metmuseum.org/CRDImages/as/web-large/DP154519.jpg,4 7/8 x 14 1/2 in. (12.4 x 36.8 cm)
53575,Landscape Painting of Figure in Woodland Setting,China,Qing dynasty,1946,https://images.metmuseum.org/CRDImages/as/web-large/DP154517.jpg,5 x 14 5/8 in. (12.7 x 37.1 cm)
53573,Landscape Painting of Figure in Woodland Setting,China,Qing dynasty,1946,https://images.metmuseum.org/CRDImages/as/web-large/DP154516.jpg,4 5/8 x 14 3/4 in. (11.7 x 37.5 cm)
53580,Landscape Painting of Figure in Woodland Setting,China,Qing dynasty,1946,https://images.metmuseum.org/CRDImages/as/web-large/DP154523.jpg,4 3/4 x 14 5/8 in. (12.1 x 37.1 cm)
53579,Landscape Painting of Figure in Woodland Setting,China,Qing dynasty,1946,https://images.metmuseum.org/CRDImages/as/web-large/DP154521.jpg,4 7/8 x 14 1/2 in. (12.4 x 36.8 cm)
51690,Misty Landscape with Scholars and Attendants,China,unknown,1947,https://images.metmuseum.org/CRDImages/as/web-large/DP153552.jpg,9 5/16 x 10 3/8 in. (23.7 x 26.4 cm)
51483,Landscape in the Style of Li Gonglin,China,Qing dynasty,1913,https://images.metmuseum.org/CRDImages/as/web-large/13_220_33_O.jpg,"Image: 46 3/4 x 22 1/4 in. (118.7 x 56.5 cm)
Overall with mounting: 100 1/2 x 29 5/8 in. (255.3 x 75.2 cm)
Overall with knobs: 100 1/2 x 33 3/4 in. (255.3 x 85.7 cm)"
35975,Landscape in the Style of Yan Wengui,China,Qing dynasty,1913,https://images.metmuseum.org/CRDImages/as/web-large/DP153883.jpg,6 1/2 x 19 1/4 in. (16.5 x 48.9 cm)
35973,Landscape in the Style of Huichong,China,Qing dynasty,1913,https://images.metmuseum.org/CRDImages/as/web-large/DP153881.jpg,6 3/8 x 20 1/2 in. (16.2 x 52.1 cm)
49188,Landscape in the Style of Ni Zan,China,Qing dynasty,1913,https://images.metmuseum.org/CRDImages/as/web-large/DP153894.jpg,6 1/2 x 19 1/2 in. (16.5 x 49.5 cm)
49020,Landscape in the Style of Huang Gongwang,China,Ming dynasty,1913,https://images.metmuseum.org/CRDImages/as/web-large/DP153874.jpg,6 5/8 x 20 1/2 in. (16.8 x 52.1 cm)
36100,Landscape in the style of Huang Gongwang,China,Qing dynasty,1972,https://images.metmuseum.org/CRDImages/as/web-large/1972_278_4_O.JPG,"Image: 45 5/8 x 22 1/8 in. (115.9 x 56.2 cm)
Overall with mounting: 103 1/4 x 29 in. (262.3 x 73.7 cm)
Overall with rollers: 103 1/4 x 32 1/2 in. (262.3 x 82.6 cm)"
49781,Landscape in the Style of Old Masters,China,unknown,1986,,7 1/4 x 19 7/16 in. (18.4 x 49.4 cm)
41471,Autumn landscape with egrets and ducks,China,Ming dynasty,1980,https://images.metmuseum.org/CRDImages/as/web-large/DP328710.jpg,"Image: 58 1/8 x 21 1/2 in. (147.6 x 54.6 cm)
Overall with mounting: 106 1/4 x 27 1/2 in. (269.9 x 69.9 cm)
Overall with knobs: 106 1/4 x 30 in. (269.9 x 76.2 cm)"
36433,Portrait of Ren'an in a Landscape,China,Qing dynasty,1987,https://images.metmuseum.org/CRDImages/as/web-large/sf1987.149.d01_CRD.jpg,22 15/18 x 53 7/8 in. (58 x 136.8 cm)
52812,"Vase with landscape, flowers, and gardens",China,Qing dynasty,1921,https://images.metmuseum.org/CRDImages/as/web-large/49234.jpg,H. 17 1/2 in. (44.5 cm); Diam. 9 in. (22.9 cm)
